Source Language Sentence: ein hauptgrund f r das anwachsen der staatsverschuldung ist amerikas rasch alternde bev

Source Language Sentence: die geschichte nahm mit der rezession im jahr ihren anfang EOS pad pad
Target Language Sentence: the story goes back to the recession of EOS pad pad pad pad
Transformer model output: in past of in in the EOS EOS EOS EOS EOS EOS EOS

Source Language Sentence: nat rlich sind die araber nach wie vor unzufrieden mit der anhaltenden vorliebe
Target Language Sentence: of course arabs are still unhappy with the united states continued bias towards
Transformer model output: moreover course the are the been with the us of with and and

Source Language Sentence: andernfalls bleibt das flugzeug mitten in der luft h ngen und verliert aufgrund
Target Language Sentence: failure would mean succumbing to a mid air stall with tepid forward motion
Transformer model output: in to been the in the united and and and the and and

Source Language Sentence: die usa boten die vorteile von beidem EOS pad pad pad pad pad
Target Language Sentence: americans at least white male americans did not have to worry about tradeoffs
Transformer model output: the have the the the EOS EOS EOS EOS EOS the EOS EOS

Source Language Sentence: auch die finanzseite der wirtschaft wird grund zur besorgnis geben EOS pad pad
Target Language Sentence: the financial side of the economy will also be a source of concern
Transformer model output: the world economy is the world is be be more EOS of the

Source Language Sentence: amerika sollte zuh ren bevor es zu sp t ist EOS pad pad
Target Language Sentence: america should start to listen before it is too late EOS pad pad
Transformer model output: it is be be be EOS EOS EOS EOS EOS EOS EOS EOS

Source Language Sentence: die tests sollten zeigen wie es wirklich um die banken steht die mit
Target Language Sentence: the tests were supposed to reveal the true conditions of banks saddled with
Transformer model output: as same should to to the as us bank of the should to

Source Language Sentence: fast alle industriel nder betrachten sich selbst als und sind soziale demokratien mischwirtschaften
Target Language Sentence: almost all of the world s developed countries consider themselves and are social
Transformer model output: many many countries these other are countries and are more and many more

Source Language Sentence: araber insbesondere junge araber die die bev lkerungsmehrheit in der region bilden blicken
Target Language Sentence: arabs especially young arabs who comprise the majority of the region s population
Transformer model output: in in the of in in in past of the past in past

Source Language Sentence: romney verspricht einen wirtschaftlich ausgewogenen ansatz mit dem man die wichtigsten regulierungen obamas
Target Language Sentence: romney vows an economically balanced approach that would reform obama s major health
Transformer model output: but s s new president new for has be has s development development

Source Language Sentence: denjenigen die sich der forderung beugten wurden die p sse weggenommen sie verloren
Target Language Sentence: those who submitted had their passports withdrawn lost their jobs and were forbidden
Transformer model output: they who have that to president to that the year to the the

Source Language Sentence: die notwendige zusammenarbeit fiel wiederholt grabenk mpfen und politischem streit zum opfer EOS
Target Language Sentence: teamwork has repeatedly fallen hostage to turf wars and political bickering EOS pad
Transformer model output: the the been been and and the the and EOS and EOS EOS

Source Language Sentence: entsprechend wurde wenig druck zugunsten einer staatlich gesponserten sozialen demokratie ausge bt warum
Target Language Sentence: hence there was little pressure for government sponsored social democracy why bother EOS
Transformer model output: yet has has a been of the and and and EOS it EOS

Source Language Sentence: die republikaner m chten die regierung von pr sident barack obama durch ihre
Target Language Sentence: by holding out republicans wish to force president barack obama s administration into
Transformer model output: president president the of barack to the the president the s president to

Source Language Sentence: zwangsl ufig schnitten die wahhabitischen islamisten am besten ab EOS pad pad pad
Target Language Sentence: inevitably wahhabi islamists did best EOS pad pad pad pad pad pad pad
Transformer model output: the the the of the the EOS EOS EOS EOS EOS EOS EOS

Source Language Sentence: berkeley es gibt immer zwei wege besch ftigung kurzfristig zu f rdern EOS
Target Language Sentence: berkeley there are always two paths to boost employment in the short term
Transformer model output: these these are two two countries in the the EOS the EOS EOS

Source Language Sentence: gemeinsames ziel sollte sein die bedrohung zu beseitigen die ein diktator mit derma
Target Language Sentence: the common aim should be to remove the threat posed by a dictator
Transformer model output: moreover us should should be a a a new of a a new

Source Language Sentence: die pattsituation wird so gefestigt EOS pad pad pad pad pad pad pad
Target Language Sentence: this reinforces the stalemate EOS pad pad pad pad pad pad pad pad
Transformer model output: the will the world EOS EOS EOS EOS EOS EOS EOS EOS EOS

Source Language Sentence: so gelangen schwarzarbeiter in den kreislauf derer die mit so gut wie schrottreifen
Target Language Sentence: undocumented workers thus enter the cycle of those who live and drive with
Transformer model output: as like for like the same of the of are for the for

Source Language Sentence: keines der beiden projekte stellte eine gro e wissenschaftliche herausforderung dar sehr wohl
Target Language Sentence: neither entailed a great scientific challenge but rather a vast engineering problem EOS
Transformer model output: the the are economic economic economic that it and economic and and and

Source Language Sentence: das erweiterte europa ist ein wahrhaft neues europa EOS pad pad pad pad
Target Language Sentence: the expanded europe truly forms a new europe EOS pad pad pad pad
Transformer model output: europe world is is is EOS new EOS EOS EOS EOS EOS EOS

Source Language Sentence: statt umfassende dringend ben tigte ma nahmen durchzusetzen scheinen sie nach einer killer
Target Language Sentence: rather than committing to a comprehensive set of urgently needed reinforcing measures they
Transformer model output: they they they to be way term of their are to to EOS

Source Language Sentence: ein beispiel als reaktion auf das unglaubliche menschliche leid das von den berschwemmungen
Target Language Sentence: for example in the wake of the vast misery brought by flooding to
Transformer model output: when example the the new of a new minister a a the a

Source Language Sentence: ronald reagan gewann an popularit t indem er die sozialleistungen f r die
Target Language Sentence: ronald reagan gained popularity by cutting social benefits for the poor claiming that
Transformer model output: he minister on by on the by minister by the EOS and EOS

Source Language Sentence: obama muss seine versprechen erst noch einl sen in diesem herbst die vollmitgliedschaft
Target Language Sentence: obama must still fulfill his promises to celebrate with palestinians their full membership
Transformer model output: his must be be his own to the the the to own own

Source Language Sentence: w rden die verantwortlichen in den usa nur einmal zuh ren bek men
Target Language Sentence: if us policymakers would only listen they might get an idea or two
Transformer model output: it the would would be the to would be the us to the

Source Language Sentence: eine bereits schlechte situation die von stillstand und sch rfe gepr gt ist
Target Language Sentence: an already bad situation marked by deadlock and vitriol is likely to worsen
Transformer model output: the fact is of that that the and the that that EOS the

Source Language Sentence: wenn es aber um soft power geht um f higkeiten wie emotionale intelligenz
Target Language Sentence: but when it comes to the soft power skills of emotional intelligence vision
Transformer model output: but if the is to be way term of of the is is

Source Language Sentence: die doha runde der globalen handelsgespr che befindet sich weiterhin in der sackgasse
Target Language Sentence: the doha round of global trade talks remains stalled and obama delayed the
Transformer model output: the most growth of the growth growth is the in the of is

Source Language Sentence: infolgedessen ist es relativ einfach einen plan zum defizitabbau zu formulieren der die
Target Language Sentence: as a result it is relatively easy to formulate a deficit reduction package
Transformer model output: it a result it is a important to the of new of of

Source Language Sentence: aufgrund einer weiteren berpr fung der kredite h tte haiti bereits r ckzahlungen
Target Language Sentence: indeed by requesting further review of the loans haiti would have to make
Transformer model output: these these course of energy have course us of and be a be

Source Language Sentence: immerhin verk ndeten bestimmte us politiker noch vor einem jahr den sommer der
Target Language Sentence: and remember it is just over a year since certain us officials were
Transformer model output: indeed indeed in has last last the last of last years years of

Source Language Sentence: europa und amerika verf gen auch ber eine gemeinsame struktur wirtschaftlicher interessen und
Target Language Sentence: europe and america also share a common structure of economic interests and values
Transformer model output: europe and europe is also a political economic and europe and europe europe

Source Language Sentence: new york amerikas politik und wirtschaftskrise wird sich nach den kommenden wahlen im
Target Language Sentence: new york america s political and economic crisis is set to worsen following
Transformer model output: new york the will york and the york will in to the EOS

Source Language Sentence: den demonstrationen die europ ische st dte an dem tag des angriffs auf
Target Language Sentence: the demonstrations that will rock european cities the day iraq is attacked must
Transformer model output: the european of has be the leaders have european of of to EOS

Source Language Sentence: die anziehungskraft der union auf diese staaten ist ein zeichen f r den
Target Language Sentence: their attraction to the union is a sign of the appeal the soft
Transformer model output: the crisis is the first is the problem the the problem to problem

Source Language Sentence: die chance besteht darin dass es auf der welt vor allem aber in
Target Language Sentence: the silver lining is that there are many highly distinguished current and former
Transformer model output: the world is is that it is a countries countries need countries it

Source Language Sentence: w hrend des new deal entstandene und im verlauf des zweiten weltkriegs weiterentwickelte
Target Language Sentence: the regulatory institutions and behavioral norms that originated in the new deal and
Transformer model output: in new york of in in in in in the last war in

Source Language Sentence: doch in der n chsten zeit versprechen sie vor allem steuersenkungen ihr gesamtes
Target Language Sentence: but in the near term what they promise is primarily tax cuts their
Transformer model output: but they they most time they they are that a that to to

Source Language Sentence: europa vergr ert seinen einfluss nicht indem es die usa daf r schilt
Target Language Sentence: europe does not increase its influence by berating the us for acting in
Transformer model output: the is not be the us for the the us is its the

Source Language Sentence: als amerikaner bin ich ersch ttert besch mt und peinlich ber hrt ber
Target Language Sentence: as an american i am appalled ashamed and embarrassed by my country s
Transformer model output: i i few i am i and and i my my i EOS

Source Language Sentence: es ist jedoch bereits klar dass die agenda zur defizitreduzierung zumindest in den
Target Language Sentence: it is already clear however that the deficit reduction agenda at least in
Transformer model output: but is the the that the the most are of are the that

Source Language Sentence: tats chlich l sst sich argumentieren dass es die amerikanische ffentlichkeit ist die
Target Language Sentence: indeed one could argue that it is the american public that is being
Transformer model output: indeed the people be that the are the most states and the the

Source Language Sentence: momentan finden verhandlungen zur berarbeitung eines eu verfassungsentwurfs statt EOS pad pad pad
Target Language Sentence: negotiations are underway to revise a draft eu constitution EOS pad pad pad
Transformer model output: eu should a EOS the EOS eu EOS EOS EOS EOS EOS EOS

Source Language Sentence: die vereinigten staaten sind etwas anderes EOS pad pad pad pad pad pad
Target Language Sentence: the united states is something different EOS pad pad pad pad pad pad
Transformer model output: the us states are not EOS EOS EOS EOS EOS EOS EOS EOS

Source Language Sentence: jeder wei doch dass die verbesserte haltung der irakischen regierung durch das s
Target Language Sentence: everyone understands that the iraqi governments improved attitude is caused by the bush
Transformer model output: but was that the euro crisis was and that not that the EOS

Source Language Sentence: in der zwischenzeit w rde das finanzministerium die ausgehenden zahlungen vor bergehend neu
Target Language Sentence: in the meantime the treasury would temporarily re prioritize and slow outgoing payments
Transformer model output: in the united the united states been billion billion billion the billion in

Source Language Sentence: au erdem w re die schuldenquote viel h her als unter romney weil
Target Language Sentence: moreover he would run far larger debt ratios than romney because the main
Transformer model output: it it are be a a than and in the in the eu

Source Language Sentence: in ein paar wochen ist es mit dieser flexibilit t vorbei EOS pad
Target Language Sentence: in a few weeks this flexibility will be used up EOS pad pad
Transformer model output: in the past war of is is be a EOS EOS EOS EOS

Source Language Sentence: die demokraten kontern dass ein derartiger einseitiger ansatz wirtschaftlich sch dlich und sozial
Target Language Sentence: democrats respond that such a one sided approach would be economically harmful and
Transformer model output: the that that the the fact of and that be a and and

Source Language Sentence: die politischen verh ltnisse sind da schon eher problematisch EOS pad pad pad
Target Language Sentence: political arrangements are somewhat more problematic EOS pad pad pad pad pad pad
Transformer model output: the support are the more than EOS EOS EOS EOS EOS EOS EOS

Source Language Sentence: und alan greenspan motivierte die kreditnehmer das risiko auf sich zu nehmen indem
Target Language Sentence: and alan greenspan egged them to pile on the risk by encouraging these
Transformer model output: the the show the by by the the the french of the and

Source Language Sentence: keine der beiden parteien erw hnt die armen berhaupt die jetzt offiziell der
Target Language Sentence: neither party even mentions the poor who now officially make up of the
Transformer model output: indeed the are the the us of are of the the the the

Source Language Sentence: in der ersten amtszeit von george w bush weigerte sich die regierung vermutlich
Target Language Sentence: the first george w bush administration was probably right to refuse to sign
Transformer model output: the bush president president president was was the the to the to the

Source Language Sentence: diese formen der zusammenarbeit haben die auffassungsunterschiede hinsichtlich des irak berlebt EOS pad
Target Language Sentence: these forms of cooperation survived the divisions over iraq EOS pad pad pad
Transformer model output: these have have the have EOS EOS EOS the EOS EOS EOS EOS

Source Language Sentence: vor dem hintergrund der subprime krise den katastrophen bei vielen finanzinstituten und der
Target Language Sentence: against the backdrop of the sub prime crisis the disasters at many financial
Transformer model output: although the crisis of the crisis crisis crisis the crisis the the of

Source Language Sentence: dar ber hinaus waren die us politiker in den letzten wochen mehr daran
Target Language Sentence: moreover us policymakers in the last few weeks have been more interested in
Transformer model output: in in year have the united states states states been been than to

Source Language Sentence: in wahrheit waren die tests nicht dazu gedacht antworten zu finden EOS pad
Target Language Sentence: the truth is that the tests were not designed to find answers EOS
Transformer model output: the us of not not us not not not EOS be EOS EOS

Source Language Sentence: am mai wurden drei f hrende reformer ali al dumaini ein bekannter journalist
Target Language Sentence: on may in a closed trial without legal representation for the accused three
Transformer model output: new the the the recent of for the three for the un of

Source Language Sentence: doch waren sie das EOS pad pad pad pad pad pad pad pad
Target Language Sentence: but was it EOS pad pad pad pad pad pad pad pad pad
Transformer model output: they they they EOS EOS EOS EOS EOS EOS EOS EOS EOS EOS

Source Language Sentence: w hrungsmanipulation seit china sein wechselkurssystem im juli reformiert hat ist der renminbi
Target Language Sentence: currency manipulation since china reformed its exchange rate regime in july the renminbi
Transformer model output: the has the the has the world to in in the the EOS

Source Language Sentence: wie die schweinegrippe ist der kumpelkapitalismus aus korrupten dritte welt l ndern nach
Target Language Sentence: like swine flu crony capitalism has migrated from corrupt third world countries to
Transformer model output: as the the is is the been the the as as s as

Source Language Sentence: und solange die immobilienpreise aufgrund niedriger zinss tze stiegen konnten die amerikaner ihre
Target Language Sentence: and as long as housing prices rose as a result of lower interest
Transformer model output: their their their countries their are are to their poor of their interest

Source Language Sentence: sicherlich werden einige sagen ja aber das war unter einer regierung clinton EOS
Target Language Sentence: true some will say but that was under the clinton administration EOS pad
Transformer model output: but i was be the it it a the euro was was was

Source Language Sentence: gouverneur arnold schwarzenegger hat ein gesetz aufgehoben um seine w hler zufrieden zu
Target Language Sentence: while repealing one law to satisfy his voters and get elected governor arnold
Transformer model output: his his has of has the a policy has has a has has

Source Language Sentence: china hat sich zu einem wichtigen arbeitspferd der globalisierung entwickelt einem montagezentrum f
Target Language Sentence: china for its part has become a major workhorse of globalization an assembly
Transformer model output: in has the year of been a new economic of the has EOS

Source Language Sentence: als ich einen ceo fragte ob die r ckgabe der boni im gespr
Target Language Sentence: when i asked one ceo whether there was any discussion of returning their
Transformer model output: when i believe the of to the is the book to the to

Source Language Sentence: diese methode f hrt zwar tats chlich zu einer erh hung der ffentlichen
Target Language Sentence: while this method does indeed increase total revenue the economic effect of limiting
Transformer model output: indeed the policy of also a the debt the euro union of the

Source Language Sentence: die unmittelbare antwort der politik auf das desaster in japan werden kleinere anpassungen
Target Language Sentence: the immediate political response to the japanese disaster will be to make small
Transformer model output: the first states growth to the us will to be to the the

Source Language Sentence: bill clinton setzte diese einschnitte in den er jahren fort EOS pad pad
Target Language Sentence: bill clinton continued those cuts in the s EOS pad pad pad pad
Transformer model output: indeed was was in in EOS the EOS EOS EOS EOS EOS EOS

Source Language Sentence: dies bewog manche wissenschaftler dazu neue energiemodelle aus der perspektive von intelligenz und
Target Language Sentence: this has prompted some scientists to begin investigating new models of energy from
Transformer model output: this of been based of of the and the debt on the and

Source Language Sentence: zun chst k nnte sich der irak krieg der diese entfremdung herbeif hrte
Target Language Sentence: for one thing the divisive war in iraq may turn out to be
Transformer model output: the the of the european and and the could the the the the

Source Language Sentence: die reformer glauben dass derartige reformen f r saudi arabien die einzige m
Target Language Sentence: the reformers believe that such reforms are the only way for saudi arabia
Transformer model output: the most of that many that that that most that that the and

Source Language Sentence: zweitens w rde er diesem ein sozialpolitisches ma nahmenpaket zur seite stellen das
Target Language Sentence: second he would accompany this with an explicit set of social policies and
Transformer model output: it it would be would would the way currency of the and and

Source Language Sentence: der zweite weg besteht darin sich keine gedanken ber die produktion von waren
Target Language Sentence: the second path is not to worry about production of goods and services
Transformer model output: the most problem of not the the that the is the and the

Source Language Sentence: erstens sollten die usa bei der entwicklung und unterst tzung von internationalen vorgaben
Target Language Sentence: first the us should take the lead in helping to develop and maintain
Transformer model output: the the us should be the us for the the the the the

Source Language Sentence: dieses risiko will und kann der private sektor nicht allein auf sich nehmen
Target Language Sentence: the private sector alone cannot and will not counter the risk of stall
Transformer model output: these eurozone and can can be be be be only longer of a

Source Language Sentence: doch nun ist amerikas schuldengrenze gegenstand intensiven polittheaters und riskanter verhandlungen hinter verschlossenen
Target Language Sentence: but now america s debt ceiling has become the subject of intense political
Transformer model output: but even america is own is is been more but of the and

Source Language Sentence: beide initiativen waren innerhalb kurzer zeit und zu relativ geringen kosten erfolgreich EOS
Target Language Sentence: both initiatives succeeded in a short period of time and at a relatively
Transformer model output: in and and and the major and and the and the the united

Source Language Sentence: und die fed hat ihre niedrigzinspolitik fortgesetzt EOS pad pad pad pad pad
Target Language Sentence: and the fed has continued its low interest monetary policy EOS pad pad
Transformer model output: the the cold and been been and EOS EOS EOS EOS EOS EOS

Source Language Sentence: stanford der termin der amerikanischen wahlen r ckt n her und obwohl pr
Target Language Sentence: stanford as america s elections approach with president barack obama slightly in front
Transformer model output: the the the s political is the the and the and and the

Source Language Sentence: im politischen wortschatz amerikas werden steuern als freiheitsverweigerung definiert EOS pad pad pad
Target Language Sentence: in the american political lexicon taxes are defined as a denial of liberty
Transformer model output: in the contrary year sector will EOS more more more EOS EOS EOS

Source Language Sentence: amerika kann eine lehre aus dem jahrhundert ziehen als gro britannien eine berlegene
Target Language Sentence: america can learn from the lesson the nineteenth century when great britain was
Transformer model output: even is be a a war as war war a a war EOS

Source Language Sentence: die immobilienpreisblase platzte schlie lich und angesichts des preisverfalls ist manchen klar geworden
Target Language Sentence: the housing price bubble eventually broke and with prices declining some have discovered
Transformer model output: the second of of between been the the the is is of been

Source Language Sentence: auch hier in bereichen wie wohnen arbeitsmarkt kreditvermittlung und infrastruktur ist weniger platz
Target Language Sentence: here again in areas like housing the labor market credit intermediation and infrastructure
Transformer model output: it is is africa is the is most is is is to it

Source Language Sentence: sie ist long and variable lags unterworfen wie milton friedman es nannte langen
Target Language Sentence: it is subject to what milton friedman called long and variable lags EOS
Transformer model output: it is a that do they is is as and it it EOS

Source Language Sentence: niemand in amerika berichtet dar ber und kaum jemand nimmt notiz davon weil
Target Language Sentence: no one in america is even writing about this or taking much notice
Transformer model output: he no of his will no no to a was a a to

Source Language Sentence: ein unterschreiten der mindestgeschwindigkeit ist f r eine volkswirtschaft wie die der usa
Target Language Sentence: stall speed is a terrifying risk for an economy like that of the
Transformer model output: the the the the us of of the us is the is the

Source Language Sentence: amerika wird noch lange eine reiche gesellschaft bleiben allerdings eine zunehmend gespaltene und
Target Language Sentence: america will remain a rich society for a long time to come but
Transformer model output: even is be a more and and a more but but be and

Source Language Sentence: die verwundbarkeit die h here staatsschulden in den n chsten jahrzehnten verursachen werden
Target Language Sentence: the vulnerability caused by higher public debt over the next few decades is
Transformer model output: the recent of that the rates and and the united government states of

Source Language Sentence: vielleicht l sst sich ein bisschen geld mit der umverpackung machen aber nicht
Target Language Sentence: there might be some money in repackaging but not the billions that banks
Transformer model output: but is not a but but the but it be but of is

Source Language Sentence: die einkommensungleichheit ist so hoch wie nie aber die reichen behaupten sie h
Target Language Sentence: income inequality is at historic highs but the rich claim that they have
Transformer model output: the is is not the the but the most is is it is

Source Language Sentence: man kann nur hoffen dass amerika seinen kurs bald ndert bevor wir alle
Target Language Sentence: one hopes that it changes course soon before we all are forced to
Transformer model output: if fact that it will that that that that will that only to

Source Language Sentence: den dortigen f hrenden politikern die sich fiskalkonservativ nennen so z b paul
Target Language Sentence: there leading politicians who choose to call themselves fiscal conservatives such as paul
Transformer model output: for for of for have for the for the leaders and the the

Source Language Sentence: zwar lie en die usa zun chst vorsicht in wort und tat walten
Target Language Sentence: while the us initially demonstrated prudence in word and deed it quickly understood
Transformer model output: the the us has the the in the the the the is the

Source Language Sentence: gil cedillo ein senator des staates kalifornien der versucht ein fr heres gesetz
Target Language Sentence: gil cedillo a california state senator who has been trying to reverse earlier
Transformer model output: a s a new of of a has a a to the EOS

Source Language Sentence: amman ohne gro e ank ndigung haben in den vergangenen monaten keine antiamerikanischen
Target Language Sentence: amman without much fanfare the past few months have seen no anti american
Transformer model output: even in the of the us have states of been in few few

Source Language Sentence: w hrend der krise in den er jahren empfahl n mlich das us
Target Language Sentence: the us treasury strongly encouraged asia to tighten fiscal policy during its s
Transformer model output: in last was was the in in the the states in the war

Source Language Sentence: eine demokratische flutwelle scheint ber die arabische welt hinwegzufegen EOS pad pad pad
Target Language Sentence: a democratic tide seems to be sweeping across the arab world EOS pad
Transformer model output: the world world has a the a EOS EOS EOS EOS EOS EOS

Source Language Sentence: vor einem jahr hat sie f nf politische initiativen in gang gesetzt EOS
Target Language Sentence: a year ago it set five policy initiatives in motion EOS pad pad
Transformer model output: in few of they has in of in in their EOS EOS EOS

Source Language Sentence: das sollten auch die usa machen EOS pad pad pad pad pad pad
Target Language Sentence: the us should do the same EOS pad pad pad pad pad pad
Transformer model output: the us should not not us should EOS EOS EOS EOS EOS EOS

Source Language Sentence: f r keinen der beiden m nner war es besonders schwierig die absurde
Target Language Sentence: neither man found it difficult to accept the bankers absurd logic EOS pad
Transformer model output: the the have the the to the the us of s that that

Source Language Sentence: ist es da verwunderlich dass china als ein immer glaubw rdigeres modell f
Target Language Sentence: is it any wonder that china is perceived as an increasingly credible model
Transformer model output: it it a result that it is a a a more term than

Source Language Sentence: in ihrem privatleben sind die amerikaner vom konsumismus abh ngig geworden der ihre
Target Language Sentence: in their private lives americans have become addicted to consumerism which drains their
Transformer model output: in their countries countries to to to their to the their their their

Source Language Sentence: neben dem uns gel ufigen sonnenlicht wird die erde beispielsweise von allen arten
Target Language Sentence: quite apart from daily sunlight for instance earth is bombarded by all sorts
Transformer model output: for the of the of the the the for the for the the

Source Language Sentence: cambridge die monumentale finanzkrise der usa schreitet weiter voran und man kann nur
Target Language Sentence: cambridge as the united states epic financial crisis continues to unfold one can
Transformer model output: the the the us states is the and the to the the and

Source Language Sentence: wenn es jemals einen guten zeitpunkt f r massive investitionen in die erforschung
Target Language Sentence: if there was ever a time for a massive investment in research into
Transformer model output: there there are a of good of the way and of the and

Source Language Sentence: die wissenschaftlichen erkenntnisse deuten darauf hin dass kohlenstoffemissionen unabh ngig vom ort ihres
Target Language Sentence: the scientific evidence suggests that carbon emissions from anywhere in the world have
Transformer model output: the most cost of that their have to the from the most s

Source Language Sentence: man kann die clinton gore administration der er jahre nicht f r irgendwelche
Target Language Sentence: one cannot commend the s clinton gore administration for taking any brave steps
Transformer model output: it president be president president president president as as the a president but

Source Language Sentence: weil es normalerweise ein jahr oder l nger dauert bis die auswirkungen der
Target Language Sentence: because it normally takes a year or more for the full effects of
Transformer model output: if it is countries a way of large or countries way or of

Source Language Sentence: us finanzminister timothy geithner hat die kongressabgeordneten k rzlich informiert dass die regierung
Target Language Sentence: us treasury secretary timothy geithner recently informed members of congress that the government
Transformer model output: last president president of that that that that that the that the world

Source Language Sentence: festverzinsliche hypothekarkredite mit zinss tzen von wurden durch variabel verzinsliche hypothekarkredite ersetzt deren
Target Language Sentence: fixed mortgages with interest rates at were replaced with variable rate mortgages whose
Transformer model output: by the by the and by the by by the by by and

Source Language Sentence: auch in gro britannien haben sich f hrende konservative in letzter zeit willens
Target Language Sentence: in great britain too leading conservatives have recently proved willing to raise taxes
Transformer model output: indeed other other have have of have been a to to the the

Source Language Sentence: gegen ber einem neu gew hlten nun feindlicher gesinnten kongress und mit neuen
Target Language Sentence: with a new more hostile congress and with members of a new economic
Transformer model output: in a new new and new in a a of a new new

Source Language Sentence: es w rde die effizienz steigern das wachstum f rdern die umwelt verbessern
Target Language Sentence: it would increase efficiency promote growth improve the environment and benefit workers and
Transformer model output: it would be the to the to the european and the to to

Source Language Sentence: die liberalisierung des bankensektors funktioniert nicht EOS pad pad pad pad pad pad
Target Language Sentence: deregulation has not worked EOS pad pad pad pad pad pad pad pad
Transformer model output: the s EOS EOS EOS EOS EOS EOS EOS EOS EOS EOS EOS

Source Language Sentence: in amerika stellt sich blo die frage ob ein verwaltungsrat einen ceo zum
Target Language Sentence: in america the only questions are whether a board will force a ceo
Transformer model output: the the is us time is a a large or not a global

Source Language Sentence: von diesen trends profitieren nicht nur die chinesischen arbeiter sondern auch die usa
Target Language Sentence: while these trends benefit chinese workers they also support america and other countries
Transformer model output: the the states are not states not are not the s the crisis

Source Language Sentence: die us federal reserve hatte einen schwierigen balanceakt zu vollf hren ohne die
Target Language Sentence: the us federal reserve has had to carry out a difficult balancing act
Transformer model output: the us will states states been been be a by major to to

Source Language Sentence: nbsp nbsp nbsp nbsp nbsp nbsp nbsp zunehmende ungleichheit wobei das obere nbsp
Target Language Sentence: nbsp nbsp nbsp nbsp nbsp nbsp nbsp growth in inequality with the top
Transformer model output: the the the the the the the the the the the the world

Source Language Sentence: an bedeutung gewann der vorschlag durch die langj hrigen bedenken des republikanischen senators
Target Language Sentence: this proposal gained its legs from long standing worries about the h b
Transformer model output: despite was of by government by the of control and the EOS EOS

Source Language Sentence: anfang des jahres veranstalteten sie streng regulierte kommunalwahlen f r teile der bev
Target Language Sentence: earlier this year they staged partial and tightly regulated municipal elections with no
Transformer model output: they they s of have the from the the the the the the

Source Language Sentence: die amerikanische gesellschaft ist immer k lter geworden die reichsten amerikaner erkaufen sich
Target Language Sentence: american society has become increasingly harsh where the richest americans buy their way
Transformer model output: the countries is been more been than the most countries are in own

Source Language Sentence: die frage des electoral college vernebelt nicht nur die aufgrund landesweiter meinungsumfragen erstellten
Target Language Sentence: not only does the electoral college confuse predictions based on national opinion polls
Transformer model output: the the the the most crisis is the of but the crisis the

Source Language Sentence: wie es aussieht werden unzureichender konsum und eine hartn ckig hohe arbeitslosigkeit die
Target Language Sentence: as it is deficient consumption and stubbornly high unemployment are likely to be
Transformer model output: it a is a a that the and and and a to be

Source Language Sentence: heute allerdings scheint den us beh rden jedes mittel ungeachtet seiner inflation ren
Target Language Sentence: today us authorities appear willing to contemplate any measure no matter how inflationary
Transformer model output: but it has been to to the the crisis in other in in

Source Language Sentence: selbst eine bescheidene steuererh hung f r reiche wird in der amerikanischen politik
Target Language Sentence: even a modest tax increase on the rich is unlikely to find support
Transformer model output: in in large and and in the economic and also to be in

Source Language Sentence: so k nnte dem kampf gegen das vom kongress vorgeschlagene landesweite verbot f
Target Language Sentence: for example fighting the congress s proposed nationwide ban on driver s licenses
Transformer model output: for the the the un could new for on and the on new

Source Language Sentence: die beiden kandidaten unterscheiden sich sowohl im temperament als auch im bereich erfahrung
Target Language Sentence: the two men differ in temperament as well as experience EOS pad pad
Transformer model output: the us states are in the and the and the and and and

Source Language Sentence: schwarzarbeiter bringen amerikas ernten ein reinigen amerikas h user und setzen amerikanern ihr
Target Language Sentence: undocumented workers pick america s crops clean americans houses and serve americans their
Transformer model output: america has also a and own and and and and its in EOS

Source Language Sentence: warum sollten die armen l nder sich dar ber gedanken machen wie die
Target Language Sentence: why should poor countries worry about how deforestation contributes to global warming when
Transformer model output: countries should need countries to to the that the to the countries to

Source Language Sentence: nur eine verfassung behaupten sie kann einem politischen system dass weithin als h
Target Language Sentence: only a constitution they argue can restore much needed legitimacy to a political
Transformer model output: only a only that can that be a a that that a only

Source Language Sentence: da es ihnen an ersparnissen fehlt und sie wachsen wollen h ufen die
Target Language Sentence: lacking in savings and wanting to grow the us runs massive current account
Transformer model output: it they they they they they do do other they it and and

Source Language Sentence: vielleicht bin ich zu optimistisch aber ich glaube dass es guten grund zu
Target Language Sentence: i may be too optimistic but i think there is good reason to
Transformer model output: i am be a i that i know that is a but to

Source Language Sentence: obwohl ein mitrei ender redner agiert obama angesichts der finanzkrise und der turbulenzen
Target Language Sentence: obama while an inspirational orator has shown a cool and calm demeanor in
Transformer model output: but s the world of of been that global the the the that

Source Language Sentence: einwanderer m ssen zur arbeit kommen und so gibt es einen parallelmarkt auf
Target Language Sentence: immigrants need to get to work and so they buy sell drive and
Transformer model output: it to to be a be and it a need a to to

Source Language Sentence: das resultat ist die aktuelle pattsituation bei der verringerung des haushaltsdefizits und der
Target Language Sentence: the result is the current stalemate in reducing the fiscal deficit and reversing
Transformer model output: the first of the first economy in the the first and and the

